"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"16/10/2002","15,351.0","15,351.0","15,351.0","15,351.0","","0.00%"
"15/10/2002","15,351.0","15,351.0","15,351.0","15,351.0","","0.00%"
"14/10/2002","15,351.0","15,351.0","15,351.0","15,351.0","","0.02%"
"11/10/2002","15,348.0","15,348.0","15,348.0","15,348.0","","-0.01%"
"10/10/2002","15,349.0","15,349.0","15,349.0","15,349.0","","0.01%"
"09/10/2002","15,347.0","15,347.0","15,347.0","15,347.0","","0.00%"
"08/10/2002","15,347.0","15,347.0","15,347.0","15,347.0","","0.02%"
"07/10/2002","15,344.0","15,344.0","15,344.0","15,344.0","","0.03%"
"04/10/2002","15,340.0","15,340.0","15,340.0","15,340.0","","-0.02%"
"03/10/2002","15,343.0","15,343.0","15,343.0","15,343.0","","0.05%"
"02/10/2002","15,336.0","15,336.0","15,336.0","15,336.0","","-0.03%"
"01/10/2002","15,341.0","15,341.0","15,341.0","15,341.0","","0.01%"
"30/09/2002","15,340.0","15,340.0","15,340.0","15,340.0","","0.01%"
"27/09/2002","15,338.0","15,338.0","15,338.0","15,338.0","","0.00%"
"26/09/2002","15,338.0","15,338.0","15,338.0","15,338.0","","-0.01%"
"25/09/2002","15,339.0","15,339.0","15,339.0","15,339.0","","0.01%"
"24/09/2002","15,338.0","15,338.0","15,338.0","15,338.0","","0.02%"
"23/09/2002","15,335.0","15,335.0","15,335.0","15,335.0","","-0.01%"
"20/09/2002","15,337.0","15,337.0","15,337.0","15,337.0","","0.00%"
"19/09/2002","15,337.0","15,337.0","15,337.0","15,337.0","","0.00%"
"18/09/2002","15,337.0","15,337.0","15,337.0","15,337.0","","0.08%"
"17/09/2002","15,325.0","15,325.0","15,325.0","15,325.0","","-0.07%"
"16/09/2002","15,335.0","15,335.0","15,335.0","15,335.0","","0.04%"
"13/09/2002","15,329.0","15,329.0","15,329.0","15,329.0","","0.01%"
"12/09/2002","15,328.0","15,328.0","15,328.0","15,328.0","","-0.01%"
"11/09/2002","15,330.0","15,330.0","15,330.0","15,330.0","","0.01%"
"10/09/2002","15,328.0","15,328.0","15,328.0","15,328.0","","0.01%"
"09/09/2002","15,327.0","15,327.0","15,327.0","15,327.0","","0.03%"
"06/09/2002","15,322.0","15,322.0","15,322.0","15,322.0","","0.01%"
"05/09/2002","15,321.0","15,321.0","15,321.0","15,321.0","","-0.01%"
"04/09/2002","15,323.0","15,323.0","15,323.0","15,323.0","","-0.03%"
"03/09/2002","15,328.0","15,328.0","15,328.0","15,328.0","","0.02%"
"02/09/2002","15,325.0","15,325.0","15,325.0","15,325.0","","0.00%"
"30/08/2002","15,325.0","15,325.0","15,325.0","15,325.0","","-0.01%"
"29/08/2002","15,326.0","15,326.0","15,326.0","15,326.0","","-0.01%"
"28/08/2002","15,328.0","15,328.0","15,328.0","15,328.0","","-0.03%"
"27/08/2002","15,332.0","15,332.0","15,332.0","15,332.0","","0.00%"
"26/08/2002","15,332.0","15,332.0","15,332.0","15,332.0","","0.02%"
"23/08/2002","15,329.0","15,329.0","15,329.0","15,329.0","","0.06%"
"22/08/2002","15,320.0","15,320.0","15,320.0","15,320.0","","-0.01%"
"21/08/2002","15,322.0","15,322.0","15,322.0","15,322.0","","0.01%"
"20/08/2002","15,321.0","15,321.0","15,321.0","15,321.0","","0.00%"
"19/08/2002","15,321.0","15,321.0","15,321.0","15,321.0","","0.01%"
"16/08/2002","15,319.0","15,319.0","15,319.0","15,319.0","","0.01%"
"15/08/2002","15,318.0","15,318.0","15,318.0","15,318.0","","0.00%"
"14/08/2002","15,318.0","15,318.0","15,318.0","15,318.0","","-0.03%"
"13/08/2002","15,322.0","15,322.0","15,322.0","15,322.0","","0.00%"
"12/08/2002","15,322.0","15,322.0","15,322.0","15,322.0","","-0.02%"
"09/08/2002","15,325.0","15,325.0","15,325.0","15,325.0","","-0.01%"
"08/08/2002","15,326.0","15,326.0","15,326.0","15,326.0","","0.02%"
"07/08/2002","15,323.0","15,323.0","15,323.0","15,323.0","","0.03%"
"06/08/2002","15,319.0","15,319.0","15,319.0","15,319.0","","0.01%"
"05/08/2002","15,318.0","15,318.0","15,318.0","15,318.0","","0.00%"
"02/08/2002","15,318.0","15,318.0","15,318.0","15,318.0","","-0.01%"
"01/08/2002","15,320.0","15,320.0","15,320.0","15,320.0","","0.02%"
"31/07/2002","15,317.0","15,317.0","15,317.0","15,317.0","","0.03%"
"30/07/2002","15,313.0","15,313.0","15,313.0","15,313.0","","0.00%"
"29/07/2002","15,313.0","15,313.0","15,313.0","15,313.0","","0.03%"
"26/07/2002","15,308.0","15,308.0","15,308.0","15,308.0","","0.00%"
"25/07/2002","15,308.0","15,308.0","15,308.0","15,308.0","","0.03%"
"24/07/2002","15,303.0","15,303.0","15,303.0","15,303.0","","-0.03%"
"23/07/2002","15,307.0","15,307.0","15,307.0","15,307.0","","0.01%"
"22/07/2002","15,305.0","15,305.0","15,305.0","15,305.0","","0.03%"
"19/07/2002","15,300.0","15,300.0","15,300.0","15,300.0","","0.05%"
"18/07/2002","15,293.0","15,293.0","15,293.0","15,293.0","","-0.01%"
"17/07/2002","15,294.0","15,294.0","15,294.0","15,294.0","","0.03%"
"16/07/2002","15,290.0","15,290.0","15,290.0","15,290.0","","-0.01%"
"15/07/2002","15,291.0","15,291.0","15,291.0","15,291.0","","-0.03%"
"12/07/2002","15,296.0","15,296.0","15,296.0","15,296.0","","0.03%"
"11/07/2002","15,291.0","15,291.0","15,291.0","15,291.0","","0.00%"
"10/07/2002","15,291.0","15,291.0","15,291.0","15,291.0","","-0.03%"
"09/07/2002","15,295.0","15,295.0","15,295.0","15,295.0","","0.01%"
"08/07/2002","15,294.0","15,294.0","15,294.0","15,294.0","","0.01%"
"05/07/2002","15,293.0","15,293.0","15,293.0","15,293.0","","-0.03%"
"04/07/2002","15,297.0","15,297.0","15,297.0","15,297.0","","0.01%"
"03/07/2002","15,295.0","15,295.0","15,295.0","15,295.0","","-0.01%"
"02/07/2002","15,296.0","15,296.0","15,296.0","15,296.0","","-0.01%"
"01/07/2002","15,297.0","15,297.0","15,297.0","15,297.0","","0.16%"
"28/06/2002","15,273.0","15,273.0","15,273.0","15,273.0","","0.00%"
"27/06/2002","15,273.0","15,273.0","15,273.0","15,273.0","","0.02%"
"26/06/2002","15,270.0","15,270.0","15,270.0","15,270.0","","0.03%"
"25/06/2002","15,265.0","15,265.0","15,265.0","15,265.0","","0.00%"
"24/06/2002","15,265.0","15,265.0","15,265.0","15,265.0","","-0.01%"
"21/06/2002","15,266.0","15,266.0","15,266.0","15,266.0","","0.00%"
"20/06/2002","15,266.0","15,266.0","15,266.0","15,266.0","","-0.02%"
"19/06/2002","15,269.0","15,269.0","15,269.0","15,269.0","","0.01%"
"18/06/2002","15,268.0","15,268.0","15,268.0","15,268.0","","0.03%"
"17/06/2002","15,263.0","15,263.0","15,263.0","15,263.0","","0.02%"
"14/06/2002","15,260.0","15,260.0","15,260.0","15,260.0","","-0.01%"
"13/06/2002","15,261.0","15,261.0","15,261.0","15,261.0","","-0.01%"
"12/06/2002","15,263.0","15,263.0","15,263.0","15,263.0","","0.04%"
"11/06/2002","15,257.0","15,257.0","15,257.0","15,257.0","","0.00%"
"10/06/2002","15,257.0","15,257.0","15,257.0","15,257.0","","-0.01%"
"07/06/2002","15,258.0","15,258.0","15,258.0","15,258.0","","0.00%"
"06/06/2002","15,258.0","15,258.0","15,258.0","15,258.0","","0.01%"
"05/06/2002","15,256.0","15,256.0","15,256.0","15,256.0","","-0.01%"
"04/06/2002","15,258.0","15,258.0","15,258.0","15,258.0","","0.04%"
"03/06/2002","15,252.0","15,252.0","15,252.0","15,252.0","","0.03%"
"31/05/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"30/05/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"29/05/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"28/05/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"27/05/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.01%"
"24/05/2002","15,245.0","15,245.0","15,245.0","15,245.0","","-0.02%"
"23/05/2002","15,248.0","15,248.0","15,248.0","15,248.0","","-0.01%"
"22/05/2002","15,250.0","15,250.0","15,250.0","15,250.0","","0.03%"
"21/05/2002","15,245.0","15,245.0","15,245.0","15,245.0","","0.00%"
"20/05/2002","15,245.0","15,245.0","15,245.0","15,245.0","","-0.02%"
"17/05/2002","15,248.0","15,248.0","15,248.0","15,248.0","","0.01%"
"16/05/2002","15,246.0","15,246.0","15,246.0","15,246.0","","-0.01%"
"15/05/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.01%"
"14/05/2002","15,246.0","15,246.0","15,246.0","15,246.0","","0.05%"
"13/05/2002","15,238.0","15,238.0","15,238.0","15,238.0","","0.00%"
"10/05/2002","15,238.0","15,238.0","15,238.0","15,238.0","","0.00%"
"09/05/2002","15,238.0","15,238.0","15,238.0","15,238.0","","0.05%"
"08/05/2002","15,230.0","15,230.0","15,230.0","15,230.0","","0.00%"
"07/05/2002","15,230.0","15,230.0","15,230.0","15,230.0","","0.03%"
"06/05/2002","15,225.0","15,225.0","15,225.0","15,225.0","","0.01%"
"03/05/2002","15,223.0","15,223.0","15,223.0","15,223.0","","0.05%"
"02/05/2002","15,215.0","15,215.0","15,215.0","15,215.0","","-0.02%"
"01/05/2002","15,218.0","15,218.0","15,218.0","15,218.0","","0.00%"
"30/04/2002","15,218.0","15,218.0","15,218.0","15,218.0","","0.00%"
"29/04/2002","15,218.0","15,218.0","15,218.0","15,218.0","","-0.03%"
"26/04/2002","15,222.0","15,222.0","15,222.0","15,222.0","","-0.02%"
"25/04/2002","15,225.0","15,225.0","15,225.0","15,225.0","","0.04%"
"24/04/2002","15,219.0","15,219.0","15,219.0","15,219.0","","-0.01%"
"23/04/2002","15,220.0","15,220.0","15,220.0","15,220.0","","0.02%"
"22/04/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.00%"
"19/04/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.00%"
"18/04/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.00%"
"17/04/2002","15,217.0","15,217.0","15,217.0","15,217.0","","-0.02%"
"16/04/2002","15,220.0","15,220.0","15,220.0","15,220.0","","0.02%"
"15/04/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.01%"
"12/04/2002","15,216.0","15,216.0","15,216.0","15,216.0","","0.02%"
"11/04/2002","15,213.0","15,213.0","15,213.0","15,213.0","","-0.01%"
"10/04/2002","15,214.0","15,214.0","15,214.0","15,214.0","","0.01%"
"09/04/2002","15,212.0","15,212.0","15,212.0","15,212.0","","0.01%"
"08/04/2002","15,211.0","15,211.0","15,211.0","15,211.0","","0.04%"
"05/04/2002","15,205.0","15,205.0","15,205.0","15,205.0","","0.01%"
"04/04/2002","15,203.0","15,203.0","15,203.0","15,203.0","","0.01%"
"03/04/2002","15,201.0","15,201.0","15,201.0","15,201.0","","0.01%"
"02/04/2002","15,199.0","15,199.0","15,199.0","15,199.0","","0.04%"
"01/04/2002","15,193.0","15,193.0","15,193.0","15,193.0","","0.03%"
"29/03/2002","15,189.0","15,189.0","15,189.0","15,189.0","","0.00%"
"28/03/2002","15,189.0","15,189.0","15,189.0","15,189.0","","0.03%"
"27/03/2002","15,184.0","15,184.0","15,184.0","15,184.0","","0.01%"
"26/03/2002","15,183.0","15,183.0","15,183.0","15,183.0","","0.03%"
"25/03/2002","15,179.0","15,179.0","15,179.0","15,179.0","","0.09%"
"22/03/2002","15,165.0","15,165.0","15,165.0","15,165.0","","-0.06%"
"21/03/2002","15,174.0","15,174.0","15,174.0","15,174.0","","0.05%"
"20/03/2002","15,167.0","15,167.0","15,167.0","15,167.0","","0.05%"
"19/03/2002","15,160.0","15,160.0","15,160.0","15,160.0","","0.00%"
"18/03/2002","15,160.0","15,160.0","15,160.0","15,160.0","","0.03%"
"15/03/2002","15,155.0","15,155.0","15,155.0","15,155.0","","0.00%"
"14/03/2002","15,155.0","15,155.0","15,155.0","15,155.0","","0.00%"
"13/03/2002","15,155.0","15,155.0","15,155.0","15,155.0","","0.01%"
"12/03/2002","15,153.0","15,153.0","15,153.0","15,153.0","","0.05%"
"11/03/2002","15,145.0","15,145.0","15,145.0","15,145.0","","-0.02%"
"08/03/2002","15,148.0","15,148.0","15,148.0","15,148.0","","-0.01%"
"07/03/2002","15,150.0","15,150.0","15,150.0","15,150.0","","0.01%"
"06/03/2002","15,148.0","15,148.0","15,148.0","15,148.0","","0.02%"
"05/03/2002","15,145.0","15,145.0","15,145.0","15,145.0","","0.01%"
"04/03/2002","15,143.0","15,143.0","15,143.0","15,143.0","","0.03%"
"01/03/2002","15,139.0","15,139.0","15,139.0","15,139.0","","0.00%"
"28/02/2002","15,139.0","15,139.0","15,139.0","15,139.0","","0.03%"
"27/02/2002","15,135.0","15,135.0","15,135.0","15,135.0","","0.03%"
"26/02/2002","15,131.0","15,131.0","15,131.0","15,131.0","","-0.03%"
"25/02/2002","15,135.0","15,135.0","15,135.0","15,135.0","","0.00%"
"22/02/2002","15,135.0","15,135.0","15,135.0","15,135.0","","0.03%"
"21/02/2002","15,130.0","15,130.0","15,130.0","15,130.0","","-0.02%"
"20/02/2002","15,133.0","15,133.0","15,133.0","15,133.0","","0.05%"
"19/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"18/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"15/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"14/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"13/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"12/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"11/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"08/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"07/02/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.03%"
"06/02/2002","15,122.0","15,122.0","15,122.0","15,122.0","","0.00%"
"05/02/2002","15,122.0","15,122.0","15,122.0","15,122.0","","-0.05%"
"04/02/2002","15,129.0","15,129.0","15,129.0","15,129.0","","0.03%"
"01/02/2002","15,124.0","15,124.0","15,124.0","15,124.0","","0.03%"
"31/01/2002","15,119.0","15,119.0","15,119.0","15,119.0","","-0.03%"
"30/01/2002","15,123.0","15,123.0","15,123.0","15,123.0","","0.03%"
"29/01/2002","15,119.0","15,119.0","15,119.0","15,119.0","","0.00%"
"28/01/2002","15,119.0","15,119.0","15,119.0","15,119.0","","0.00%"
"25/01/2002","15,119.0","15,119.0","15,119.0","15,119.0","","0.06%"
"24/01/2002","15,110.0","15,110.0","15,110.0","15,110.0","","0.01%"
"23/01/2002","15,108.0","15,108.0","15,108.0","15,108.0","","0.00%"
"22/01/2002","15,108.0","15,108.0","15,108.0","15,108.0","","-0.01%"
"21/01/2002","15,109.0","15,109.0","15,109.0","15,109.0","","0.03%"
"18/01/2002","15,104.0","15,104.0","15,104.0","15,104.0","","0.00%"
"17/01/2002","15,104.0","15,104.0","15,104.0","15,104.0","","0.01%"
"16/01/2002","15,102.0","15,102.0","15,102.0","15,102.0","","0.01%"
"15/01/2002","15,101.0","15,101.0","15,101.0","15,101.0","","0.00%"
"14/01/2002","15,101.0","15,101.0","15,101.0","15,101.0","","0.04%"
"11/01/2002","15,095.0","15,095.0","15,095.0","15,095.0","","-0.01%"
"10/01/2002","15,096.0","15,096.0","15,096.0","15,096.0","","0.00%"
"09/01/2002","15,096.0","15,096.0","15,096.0","15,096.0","","0.03%"
"08/01/2002","15,091.0","15,091.0","15,091.0","15,091.0","","0.03%"
"07/01/2002","15,086.0","15,086.0","15,086.0","15,086.0","","0.00%"
"04/01/2002","15,086.0","15,086.0","15,086.0","15,086.0","","0.00%"
"03/01/2002","15,086.0","15,086.0","15,086.0","15,086.0","","0.02%"
"02/01/2002","15,083.0","15,083.0","15,083.0","15,083.0","","0.01%"
