"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"01/10/2012","20,865.0","20,880.0","20,902.5","20,825.0","","-0.05%"
"28/09/2012","20,875.0","20,875.0","20,902.5","20,855.0","","0.07%"
"27/09/2012","20,860.0","20,875.0","20,897.5","20,855.0","","0.05%"
"26/09/2012","20,850.0","20,865.0","20,897.5","20,845.0","","0.02%"
"25/09/2012","20,845.0","20,870.0","20,890.0","20,832.5","","-0.02%"
"24/09/2012","20,850.0","20,867.5","20,887.5","20,842.5","","0.05%"
"21/09/2012","20,840.0","20,870.0","20,890.0","20,840.0","","-0.10%"
"20/09/2012","20,860.0","20,870.0","20,900.0","20,840.0","","0.05%"
"19/09/2012","20,850.0","20,870.0","20,900.0","20,840.0","","0.14%"
"18/09/2012","20,820.0","20,850.0","20,870.0","20,822.5","","-0.05%"
"17/09/2012","20,830.0","20,850.0","20,870.0","20,820.0","","-0.05%"
"14/09/2012","20,840.0","20,850.0","20,870.0","20,820.0","","0.00%"
"13/09/2012","20,840.0","20,850.0","20,870.0","20,820.0","","0.14%"
"12/09/2012","20,810.0","20,850.0","20,870.0","20,820.0","","-0.10%"
"11/09/2012","20,830.0","20,850.0","20,870.0","20,820.0","","-0.05%"
"10/09/2012","20,840.0","20,850.0","20,880.0","20,820.0","","0.05%"
"07/09/2012","20,830.0","20,850.0","20,880.0","20,820.0","","0.00%"
"06/09/2012","20,830.0","20,860.0","20,875.0","20,822.5","","-0.02%"
"05/09/2012","20,835.0","20,860.0","20,930.0","20,825.0","","0.00%"
"04/09/2012","20,835.0","20,860.0","20,885.0","20,822.5","","0.22%"
"03/09/2012","20,790.0","20,790.0","20,790.0","20,790.0","","0.00%"
"31/08/2012","20,790.0","20,860.0","20,885.0","20,822.5","","-0.24%"
"30/08/2012","20,840.0","20,860.0","20,905.0","20,837.5","","0.00%"
"29/08/2012","20,840.0","20,860.0","20,890.0","20,835.0","","-0.05%"
"28/08/2012","20,850.0","20,862.5","20,895.0","20,830.0","","0.05%"
"27/08/2012","20,840.0","20,855.0","20,925.0","20,830.0","","0.05%"
"24/08/2012","20,830.0","20,960.0","20,965.0","20,837.5","","-0.14%"
"23/08/2012","20,860.0","20,852.5","20,935.0","20,832.5","","0.19%"
"22/08/2012","20,820.0","20,842.5","20,865.0","20,810.0","","-0.05%"
"21/08/2012","20,830.0","20,845.0","20,870.0","20,815.0","","0.05%"
"20/08/2012","20,820.0","20,847.5","20,870.0","20,816.5","","-0.10%"
"17/08/2012","20,840.0","20,845.0","20,870.0","20,817.5","","0.05%"
"16/08/2012","20,830.0","20,850.0","20,872.5","20,820.0","","0.00%"
"15/08/2012","20,830.0","20,850.0","20,950.0","20,827.5","","-0.33%"
"14/08/2012","20,900.0","20,847.5","20,960.0","20,827.5","","0.48%"
"13/08/2012","20,800.0","20,855.0","20,875.0","20,827.5","","-0.19%"
"10/08/2012","20,840.0","20,852.5","20,875.0","20,827.5","","0.14%"
"09/08/2012","20,810.0","20,885.0","20,887.5","20,830.0","","0.05%"
"08/08/2012","20,800.0","20,857.5","20,925.0","20,830.0","","-0.19%"
"07/08/2012","20,840.0","20,857.5","20,887.5","20,830.0","","-0.05%"
"06/08/2012","20,850.0","20,857.5","20,887.5","20,830.0","","0.05%"
"03/08/2012","20,840.0","20,857.5","20,925.0","20,830.0","","0.00%"
"02/08/2012","20,840.0","20,925.0","20,925.0","20,830.0","","0.00%"
"01/08/2012","20,840.0","20,860.0","20,925.0","20,835.0","","-0.05%"
"31/07/2012","20,850.0","20,872.5","20,892.5","20,840.0","","0.05%"
"30/07/2012","20,840.0","20,867.5","20,892.5","20,839.0","","-0.10%"
"27/07/2012","20,860.0","20,880.0","20,935.0","20,841.5","","0.00%"
"26/07/2012","20,860.0","20,880.0","20,940.0","20,845.0","","0.00%"
"25/07/2012","20,860.0","20,875.0","20,937.5","20,840.0","","0.00%"
"24/07/2012","20,860.0","20,850.0","20,892.5","20,830.0","","0.14%"
"23/07/2012","20,830.0","20,845.0","20,877.0","20,827.5","","0.05%"
"20/07/2012","20,820.0","20,830.0","20,873.5","20,825.0","","0.00%"
"19/07/2012","20,820.0","20,830.0","20,870.5","20,822.0","","-0.05%"
"18/07/2012","20,830.0","20,852.5","20,880.0","20,824.0","","0.00%"
"17/07/2012","20,830.0","20,872.5","20,887.5","20,826.5","","-0.05%"
"16/07/2012","20,840.0","20,867.5","20,901.0","20,842.5","","0.02%"
"13/07/2012","20,835.0","20,875.0","20,900.0","20,841.0","","-0.07%"
"12/07/2012","20,850.0","20,875.0","20,895.0","20,842.5","","0.00%"
"11/07/2012","20,850.0","20,880.0","20,903.5","20,855.0","","-0.05%"
"10/07/2012","20,860.0","20,880.0","20,909.5","20,856.0","","0.10%"
"09/07/2012","20,840.0","20,875.0","20,908.5","20,855.0","","-0.05%"
"06/07/2012","20,850.0","20,885.0","20,913.5","20,861.0","","-0.05%"
"05/07/2012","20,860.0","20,875.0","20,920.0","20,867.5","","-0.05%"
"04/07/2012","20,870.0","20,890.0","20,930.0","20,872.5","","0.00%"
"03/07/2012","20,870.0","20,875.0","20,935.0","20,872.5","","0.00%"
"02/07/2012","20,870.0","20,890.0","20,935.0","20,875.0","","-0.05%"
"29/06/2012","20,880.0","20,902.5","20,935.0","20,882.5","","-0.10%"
"28/06/2012","20,900.0","20,865.0","20,940.0","20,855.0","","0.14%"
"27/06/2012","20,870.0","20,887.5","20,925.0","20,860.0","","-0.24%"
"26/06/2012","20,920.0","20,905.0","20,950.0","20,855.0","","0.58%"
"25/06/2012","20,800.0","20,915.0","20,955.0","20,835.0","","-0.29%"
"22/06/2012","20,860.0","20,915.0","20,960.0","20,890.0","","-0.19%"
"21/06/2012","20,900.0","20,930.0","20,970.0","20,895.0","","-0.10%"
"20/06/2012","20,920.0","20,925.0","20,970.0","20,900.0","","-0.14%"
"19/06/2012","20,950.0","20,955.0","20,975.0","20,915.0","","0.14%"
"18/06/2012","20,920.0","20,960.0","20,998.0","20,850.0","","0.00%"
"15/06/2012","20,920.0","20,960.0","20,998.0","20,850.0","","0.00%"
"14/06/2012","20,920.0","20,960.0","20,998.0","20,850.0","","0.00%"
"13/06/2012","20,920.0","20,950.0","20,998.0","20,850.0","","0.29%"
"12/06/2012","20,860.0","20,980.0","21,000.5","20,850.0","","-0.43%"
"11/06/2012","20,950.0","20,995.0","21,015.5","20,850.0","","0.05%"
"08/06/2012","20,940.0","20,980.0","21,013.0","20,850.0","","-0.19%"
"07/06/2012","20,980.0","20,993.0","21,025.5","20,850.0","","0.00%"
"06/06/2012","20,980.0","20,950.0","21,028.0","20,850.0","","0.38%"
"05/06/2012","20,900.0","20,895.0","21,008.0","20,850.0","","0.00%"
"04/06/2012","20,900.0","20,860.0","20,925.0","20,845.0","","0.29%"
"01/06/2012","20,840.0","20,860.0","20,907.5","20,825.0","","0.10%"
"31/05/2012","20,820.0","20,870.0","20,895.0","20,835.0","","-0.19%"
"30/05/2012","20,860.0","20,865.0","20,895.0","20,835.0","","0.14%"
"29/05/2012","20,830.0","20,860.0","20,890.0","20,832.5","","-0.05%"
"28/05/2012","20,840.0","20,855.0","20,890.0","20,832.5","","0.00%"
"25/05/2012","20,840.0","20,855.0","20,895.0","20,827.5","","0.00%"
"24/05/2012","20,840.0","20,855.0","20,895.0","20,827.5","","0.10%"
"23/05/2012","20,820.0","20,855.0","20,890.0","20,827.5","","-0.12%"
"22/05/2012","20,845.0","20,850.0","20,877.5","20,825.0","","0.12%"
"21/05/2012","20,820.0","20,850.0","20,872.5","20,825.0","","0.05%"
"18/05/2012","20,810.0","20,850.0","20,872.5","20,825.0","","-0.05%"
"17/05/2012","20,820.0","20,850.0","20,872.5","20,807.0","","-0.12%"
"16/05/2012","20,845.0","20,855.0","20,877.5","20,815.0","","0.12%"
"15/05/2012","20,820.0","20,855.0","20,880.0","20,817.5","","-0.10%"
"14/05/2012","20,840.0","20,850.0","20,885.0","20,815.0","","0.10%"
"11/05/2012","20,820.0","20,845.0","20,885.0","20,812.5","","-0.48%"
"10/05/2012","20,920.0","20,845.0","20,925.0","20,812.5","","0.38%"
"09/05/2012","20,840.0","20,860.0","20,925.0","20,827.5","","0.10%"
"08/05/2012","20,820.0","20,925.0","20,925.0","20,817.5","","-0.10%"
"07/05/2012","20,840.0","20,855.0","20,925.0","20,817.5","","0.14%"
"04/05/2012","20,810.0","20,847.5","20,880.0","20,822.5","","-0.14%"
"03/05/2012","20,840.0","20,860.0","20,885.0","20,825.0","","0.00%"
"02/05/2012","20,840.0","20,875.0","20,950.0","20,835.0","","0.05%"
"01/05/2012","20,830.0","20,830.0","20,830.0","20,830.0","","0.00%"
"30/04/2012","20,830.0","20,865.0","20,865.0","20,865.0","","0.00%"
"27/04/2012","20,830.0","20,855.0","20,932.5","20,835.0","","-0.05%"
"26/04/2012","20,840.0","20,855.0","20,900.0","20,820.0","","0.10%"
"25/04/2012","20,820.0","20,845.0","20,900.0","20,815.0","","0.10%"
"24/04/2012","20,800.0","20,847.5","20,930.0","20,812.5","","-0.05%"
"23/04/2012","20,810.0","20,830.0","20,872.5","20,812.5","","-0.05%"
"20/04/2012","20,820.0","20,820.0","20,875.0","20,765.0","","0.10%"
"19/04/2012","20,800.0","20,810.0","20,870.0","20,812.5","","0.00%"
"18/04/2012","20,800.0","20,825.0","20,870.0","20,812.5","","0.00%"
"17/04/2012","20,800.0","20,810.0","20,870.0","20,812.5","","0.00%"
"16/04/2012","20,800.0","20,810.0","20,870.0","20,812.5","","0.00%"
"13/04/2012","20,800.0","20,820.0","20,880.0","20,812.5","","-0.05%"
"12/04/2012","20,810.0","20,810.0","20,880.0","20,815.0","","0.05%"
"11/04/2012","20,800.0","20,810.0","20,870.0","20,815.0","","0.00%"
"10/04/2012","20,800.0","20,810.0","20,865.0","20,807.0","","-0.14%"
"09/04/2012","20,830.0","20,810.0","20,865.0","20,810.0","","0.24%"
"06/04/2012","20,780.0","20,810.0","20,865.0","20,807.5","","-0.10%"
"05/04/2012","20,800.0","20,800.0","20,865.0","20,810.0","","-0.05%"
"04/04/2012","20,810.0","20,810.0","20,865.0","20,810.0","","-0.10%"
"03/04/2012","20,830.0","20,810.0","20,865.0","20,810.0","","0.05%"
"02/04/2012","20,820.0","20,820.0","20,850.0","20,850.0","","0.00%"
"30/03/2012","20,820.0","20,800.0","20,865.0","20,804.0","","0.10%"
"29/03/2012","20,800.0","20,780.0","20,880.0","20,808.0","","-0.14%"
"28/03/2012","20,830.0","20,850.0","20,914.0","20,813.0","","0.00%"
"27/03/2012","20,830.0","20,870.0","20,924.0","20,840.0","","-0.24%"
"26/03/2012","20,880.0","20,820.0","20,924.0","20,835.0","","0.10%"
"23/03/2012","20,860.0","20,820.0","20,917.5","20,840.0","","0.14%"
"22/03/2012","20,830.0","20,820.0","20,917.5","20,819.0","","-0.10%"
"21/03/2012","20,850.0","20,800.0","20,915.0","20,808.0","","0.19%"
"20/03/2012","20,810.0","20,810.0","20,875.0","20,807.5","","-0.05%"
"19/03/2012","20,820.0","20,810.0","20,875.0","20,806.0","","0.10%"
"16/03/2012","20,800.0","20,810.0","20,873.0","20,806.0","","-0.05%"
"15/03/2012","20,810.0","20,810.0","20,874.5","20,806.0","","0.05%"
"14/03/2012","20,800.0","20,810.0","20,875.5","20,807.5","","0.05%"
"13/03/2012","20,790.0","20,810.0","20,867.5","20,807.5","","-0.10%"
"12/03/2012","20,810.0","20,800.0","20,883.0","20,807.5","","0.00%"
"09/03/2012","20,810.0","20,800.0","20,873.0","20,807.5","","0.00%"
"08/03/2012","20,810.0","20,800.0","20,893.0","20,807.5","","-0.07%"
"07/03/2012","20,825.0","20,810.0","20,870.5","20,807.5","","0.02%"
"06/03/2012","20,820.0","20,810.0","20,883.0","20,807.5","","0.05%"
"05/03/2012","20,810.0","20,825.0","20,883.0","20,807.5","","-0.07%"
"02/03/2012","20,825.0","20,810.0","20,873.0","20,807.5","","0.12%"
"01/03/2012","20,800.0","20,800.0","20,873.0","20,810.0","","-0.14%"
"29/02/2012","20,830.0","20,815.0","20,873.0","20,810.0","","0.05%"
"28/02/2012","20,820.0","20,800.0","20,883.0","20,810.0","","0.05%"
"27/02/2012","20,810.0","20,810.0","20,873.0","20,810.0","","0.00%"
"24/02/2012","20,810.0","20,810.0","20,873.0","20,810.0","","0.19%"
"23/02/2012","20,770.0","20,800.0","20,868.0","20,800.0","","-0.19%"
"22/02/2012","20,810.0","20,810.0","20,873.0","20,810.0","","0.00%"
"21/02/2012","20,810.0","20,810.0","20,875.5","20,807.0","","0.05%"
"20/02/2012","20,800.0","20,865.0","20,897.5","20,805.0","","-0.05%"
"17/02/2012","20,810.0","20,810.0","20,897.5","20,800.0","","0.19%"
"16/02/2012","20,770.0","20,865.0","20,900.5","20,800.0","","-0.24%"
"15/02/2012","20,820.0","20,865.0","20,907.5","20,812.5","","-0.10%"
"14/02/2012","20,840.0","20,800.0","20,907.5","20,822.5","","0.05%"
"13/02/2012","20,830.0","20,800.0","20,925.0","20,832.5","","-0.19%"
"10/02/2012","20,870.0","20,865.0","20,933.0","20,840.0","","0.00%"
"09/02/2012","20,870.0","20,800.0","21,000.5","20,850.0","","-0.14%"
"08/02/2012","20,900.0","20,940.0","21,018.0","20,829.5","","0.00%"
"07/02/2012","20,900.0","20,930.0","21,033.0","20,930.0","","-0.10%"
"06/02/2012","20,920.0","20,950.0","21,033.0","20,932.5","","-0.14%"
"03/02/2012","20,950.0","20,960.0","21,033.0","20,829.5","","0.00%"
"02/02/2012","20,950.0","20,950.0","21,033.0","20,955.0","","-0.14%"
"01/02/2012","20,980.0","20,950.0","21,033.0","20,955.0","","-0.10%"
"31/01/2012","21,000.0","21,030.0","21,033.0","20,968.0","","0.48%"
"30/01/2012","20,900.0","20,850.0","21,027.5","20,875.0","","0.24%"
"27/01/2012","20,850.0","20,850.0","20,850.0","20,850.0","","0.00%"
"26/01/2012","20,850.0","20,850.0","20,850.0","20,850.0","","0.00%"
"25/01/2012","20,850.0","20,850.0","20,900.0","20,900.0","","0.19%"
"24/01/2012","20,810.0","20,810.0","20,810.0","20,810.0","","0.00%"
"23/01/2012","20,810.0","20,810.0","20,810.0","20,810.0","","0.00%"
"20/01/2012","20,810.0","20,830.0","20,905.0","20,822.0","","-0.19%"
"19/01/2012","20,850.0","20,860.0","20,968.0","20,817.0","","-0.24%"
"18/01/2012","20,900.0","20,970.0","21,018.0","20,829.5","","-0.48%"
"17/01/2012","21,000.0","21,020.0","21,033.5","20,987.5","","0.00%"
"16/01/2012","21,000.0","21,033.0","21,035.0","21,018.0","","-0.15%"
"13/01/2012","21,031.0","21,031.0","21,035.5","21,018.0","","-0.01%"
"12/01/2012","21,034.0","21,033.0","21,035.5","21,018.0","","0.04%"
"11/01/2012","21,025.0","21,000.0","21,035.5","21,018.0","","0.12%"
"10/01/2012","21,000.0","21,033.0","21,035.5","21,018.0","","-0.16%"
"09/01/2012","21,033.0","21,033.0","21,035.5","21,018.0","","0.01%"
"06/01/2012","21,031.0","21,035.0","21,035.5","21,018.0","","0.02%"
"05/01/2012","21,026.0","21,035.0","21,035.5","21,018.0","","0.00%"
"04/01/2012","21,026.0","21,030.0","21,035.5","21,018.0","","0.00%"
"03/01/2012","21,026.0","21,034.0","21,035.5","21,018.0","","-0.02%"
"02/01/2012","21,031.0","21,031.0","21,031.0","21,031.0","","0.00%"
